Location id	1	2	3	4	5	6	7	8	9
Location latitude	42.0	43.8	44.5	46.3	47.5	49.1	50.6	52.0	53.1
Location longitude	2.0	2.2	2.6	3.7	4.7	5.7	6.8	8.9	10.3
1952	0.999	0	0	0	0	0	0	0	0
1953	0.999	0.999	0	0.998	0.999	0	0.999	0.999	0.999
1954	0.999	0.998	0	0	0	0	0	0	0
1955	0.999	0	0	0	0	0	0	0	0
1956	0.999	0.999	0	0.998	0	0	0	0	0
1957	0.999	0.999	0.999	0.999	0	0.999	0	0	0
1958	0.999	0	0.999	0.999	0	0	0	0	0
1959	0.999	0.999	0.999	0.999	0	0	0	0	0
1960	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0	0
1961	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999
1962	0.999	0	0	0	0	0	0	0	0
1963	0.999	0.999	0	0.999	0	0	0	0	0
1964	0.999	0.998	0.999	0.999	0	0	0	0	0
1965	0.999	0.999	0.999	0.998	0	0.999	0	0	0
1966	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999
1967	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999
1968	0.999	0.999	0.999	0.999	0	0.999	0	0	0.999
1969	0.998	0.999	0.999	0.999	0.999	0.999	0	0	0
1970	0.999	0.999	0.999	0.999	0	0	0	0	0
1971	0.999	0.999	0.999	0.999	0.998	0	0.999	0.999	0.999
1972	0.999	0.998	0	0	0	0	0	0	0
1973	0.999	0.999	0	0	0	0	0	0	0
1974	0.999	0	0	0	0	0	0	0	0
1975	0.998	0.999	0	0	0	0	0	0	0
1976	0.999	0.999	0.999	0.999	0	0	0	0	0
1977	0.999	0.999	0	0.999	0	0	0	0	0
1978	0.999	0	0	0	0	0	0	0	0
1979	0.999	0.999	0.999	0.999	0	0.999	0	0	0
1980	0.999	0.038	0	0	0	0	0	0	0
1981	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999
1982	0.999	0.999	0.999	0.999	0	0	0	0.999	0
1983	0.999	0.999	0.999	0.999	0	0	0	0	0
1984	0	0	0	0	0	0	0	0	0
1985	0.999	0	0	0	0	0.998	0.999	0.999	0.999
1986	0.999	0.999	0.999	0.999	0.999	0.999	0	0	0
1987	0.999	0.999	0.999	0.999	0	0	0	0	0
1988	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999
1989	0.999	0.998	0	0.999	0	0.999	0.999	0.999	0.999
1990	0.999	0.999	0.999	0.999	0.999	0.998	0.999	0.999	0.999
1991	0	0.999	0	0.999	0	0	0	0	0
1992	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999
1993	0	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999
1994	0.999	0.999	0.999	0.999	0	0.999	0	0	0
1995	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0
1996	0.999	0.999	0	0.998	0	0	0	0	0
1997	0.999	0.999	0.999	0.999	0.999	0.999	0	0	0
1998	0.999	0.999	0.999	0.999	0	0.999	0.999	0.999	0.999
1999	0.999	0.999	0.999	0.999	0.998	0.999	0.999	0.999	0.999
2000	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.998	0.999
2001	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999
2002	0.999	0.999	0.999	0.999	0.999	0	0	0	0
2003	0.999	0.999	0.999	0.999	0.999	0	0.999	0	0
2004	0.999	0.999	0.998	0.999	0	0	0	0	0
2005	0.999	0.999	0.999	0.999	0	0.999	0.999	0.999	0.999
2006	0.999	0.999	0.999	0.999	0.999	0.999	0.998	0.999	0.999
2007	0.998	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999
2008	0.999	0.999	0.999	0.999	0	0.999	0	0	0
2009	0	0	0.999	0.999	0.999	0	0.999	0.999	0
2010	0.999	0	0.999	0.999	0.999	0.999	0	0	0
2011	0.999	0.999	0.998	0.999	0.999	0.998	0.999	0.998	0.999
2012	0.999	0.998	0.999	0.999	0.999	0.999	0.998	0.999	0.999
2013	0.999	0.999	0.999	0.999	0	0	0	0	0
2014	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999
2015	0.999	0.999	0.999	0.999	0	0	0	0	0
2016	0.999	0	0	0	0	0	0	0	0
2017	0.999	0.998	0.999	0.999	0.999	0.999	0.998	0.999	0.999
2018	0.999	0.999	0.999	0.404	0	0	0.999	0	0
2019	0.999	0.999	0.999	0.999	0	0	0.999	0	0.999
2020	0.999	0	0	0	0	0	0	0	0
