Location id	1	2	3	4	5	6	7	8	9
Location latitude	41.9	43.8	44.5	46.3	47.5	49.1	50.6	52.0	53.1
Location longitude	2.7	2.2	2.6	3.7	4.7	5.7	6.8	8.9	10.3
1951	0.1	1	0.994	1	1	1	1	1	1
1952	0.1	0.1	1	1	1	1	1	1	1
1953	0.1	1	1	1	1	1	1	1	1
1954	0.1	0.1	1	1	1	1	1	1	1
1955	0.1	0.1	1	1	1	1	1	1	1
1956	0.1	0.1	1	1	1	1	1	1	1
1957	0.1	0.1	1	1	1	1	1	1	1
1958	0.1	1	1	1	1	1	1	1	1
1959	0.1	0.1	0.1	1	1	1	1	1	0.808
1960	0.1	0.1	0.984	1	1	1	1	1	1
1961	0.1	0.1	0.1	0.1	1	1	1	1	1
1962	0.1	0.1	1	1	1	1	1	1	1
1963	0.1	1	1	1	1	1	1	1	1
1964	0.1	0.1	1	1	1	1	1	1	1
1965	0.1	0.943	0.821	0.975	1	1	1	1	1
1966	0.1	0.1	0.098	0.1	1	1	1	1	1
1967	0.1	1	1	1	1	1	1	1	1
1968	0.1	1	1	1	1	1	1	1	1
1969	0.093	0.1	0.965	1	1	1	1	1	1
1970	0.1	1	1	1	1	1	1	1	1
1971	0.097	0.1	0.951	1	1	1	1	1	1
1972	0.087	0.1	1	1	1	1	1	1	1
1973	0.1	1	1	1	1	1	1	1	1
1974	0.1	0.098	0.945	1	1	1	1	1	1
1975	0.1	0.1	1	1	1	1	1	1	1
1976	0.1	1	1	1	1	1	1	1	1
1977	0.093	0.1	0.98	1	1	1	1	1	1
1978	0.1	0.1	1	1	1	1	1	1	1
1979	0.1	0.1	0.892	1	1	1	1	1	1
1980	0.1	1	0.993	1	1	1	1	1	1
1981	0.1	0.982	0.897	0.984	0.981	1	1	1	1
1982	0.095	0.1	1	1	1	1	1	1	1
1983	0.1	0.1	1	1	1	1	1	1	1
1984	0.1	1	0.982	1	1	1	1	1	1
1985	0.1	0.1	1	1	1	1	1	1	1
1986	0.1	1	0.984	1	1	1	1	1	1
1987	0.1	0.1	1	1	1	1	1	1	1
1988	0.1	0.1	1	0.1	1	1	1	1	1
1989	0.1	0.1	1	1	1	1	1	1	1
1990	0.1	0.1	0.1	0.1	1	1	1	1	1
1991	0.1	1	1	1	1	1	1	1	1
1992	0.1	1	1	1	1	1	1	1	1
1993	0.1	0.1	0.1	0.1	1	1	1	1	1
1994	0.1	0.1	0.898	1	1	1	1	1	1
1995	0.1	0.1	0.1	0.1	1	0.1	1	1	1
1996	0.1	0.1	0.99	1	1	1	1	1	1
1997	0.1	0.1	0.1	0.1	1	1	1	1	1
1998	0.1	0.1	0.1	0.1	1	1	1	1	1
1999	0.1	0.1	0.981	1	1	1	1	1	1
2000	0.1	0.1	1	1	1	1	1	1	1
