Location id	1	2	3	4	5
Location latitude	53.1	53.1	53.1	53.1	53.1
Location longitude	1.0	2.0	3.0	4.0	5.0
1951	274	274	276	282	365
1952	272	271	270	277	366
1953	275	277	365	365	365
1954	274	275	284	365	365
1955	281	292	365	365	365
1956	281	366	366	366	366
1957	278	276	277	279	365
1958	275	279	365	365	365
1959	286	286	291	365	365
1960	270	269	269	269	272
1961	269	267	265	284	365
1962	272	272	272	291	365
1963	278	286	365	365	365
1964	276	277	278	283	366
1965	273	272	274	279	365
1966	272	274	365	365	365
1967	269	268	266	267	296
1968	276	276	293	366	366
1969	277	282	295	365	365
1970	280	285	365	365	365
1971	269	269	286	365	365
1972	272	273	273	294	366
1973	277	278	278	282	286
1974	269	265	265	265	276
1975	280	282	284	286	300
1976	285	288	293	366	366
1977	272	272	271	294	365
1978	273	290	365	365	365
1979	276	279	365	365	365
1980	277	279	280	286	366
1981	268	267	269	296	365
1982	276	279	291	365	365
1983	282	284	290	365	365
1984	275	274	275	275	278
1985	273	277	365	365	365
1986	279	365	365	365	365
1987	280	300	365	365	365
1988	271	270	270	281	366
1989	270	270	270	270	274
1990	264	260	258	260	365
1991	277	280	284	365	365
1992	275	276	277	280	286
1993	265	262	260	262	289
1994	273	275	290	365	365
1995	279	280	282	288	365
1996	278	281	290	366	366
1997	275	277	365	365	365
1998	267	264	262	260	273
1999	277	278	279	282	293
2000	265	262	260	259	257
